session_id,index,elapsed_time,event_name,name,level,page,room_coor_x,room_coor_y,screen_coor_x,screen_coor_y,hover_duration,text,fqid,room_fqid,text_fqid,level_group,elapsed_time_diff
20110318124381970,206,372285,navigate_click,undefined,5,,598.624,-333.3422,,,,,fqid_None,tunic.capitol_0.hall,text_fqid_None,5-12,0
20110318124381970,207,373103,navigate_click,undefined,5,,669.2301,-351.42545,1.0,0.0,,,fqid_None,tunic.capitol_0.hall,text_fqid_None,5-12,818
20110318124381970,208,373503,navigate_click,undefined,5,,723.01135,-348.8474,3.0,5.0,,,fqid_None,tunic.capitol_0.hall,text_fqid_None,5-12,400
20110318124381970,209,373869,navigate_click,undefined,5,,778.5222,-354.14343,0.0,2.0,,,fqid_None,tunic.capitol_0.hall,text_fqid_None,5-12,366
20110318124381970,210,375111,navigate_click,undefined,5,,833.50995,-379.71667,6.0,16.0,,,fqid_None,tunic.capitol_0.hall,text_fqid_None,5-12,1242
20110318124381970,211,375036,navigate_click,undefined,5,,844.70856,-410.78125,32.0,20.0,,,fqid_None,tunic.capitol_0.hall,text_fqid_None,5-12,0
20110318124381970,212,376186,navigate_click,undefined,5,,805.2398,-26.179838,39.0,254.0,,,toentry,tunic.capitol_0.hall,text_fqid_None,5-12,1150
20110318124381970,213,377254,map_hover,basic,5,,,,,,783.0,,toentry,tunic.capitol_0.hall,text_fqid_None,5-12,1068
20110318124381970,214,377538,map_hover,basic,5,,,,,,18.0,,tunic.historicalsociety,tunic.capitol_0.hall,text_fqid_None,5-12,284
20110318124381970,215,377637,map_hover,basic,5,,,,,,84.0,,tunic.capitol_0,tunic.capitol_0.hall,text_fqid_None,5-12,99
20110318124381970,216,378136,map_hover,basic,5,,,,,,199.0,,tunic.capitol_0,tunic.capitol_0.hall,text_fqid_None,5-12,499
20110318124381970,217,378204,map_hover,basic,5,,,,,,35.0,,tunic.historicalsociety,tunic.capitol_0.hall,text_fqid_None,5-12,68
20110318124381970,218,381211,map_hover,basic,5,,,,,,234.0,,tunic.historicalsociety,tunic.capitol_0.hall,text_fqid_None,5-12,3007
20110318124381970,219,381655,map_click,close,5,,838.3072,341.7994,,,,,fqid_None,tunic.capitol_0.hall,text_fqid_None,5-12,444
20110318124381970,220,383435,navigate_click,undefined,5,,259.51907,-470.31976,382.0,536.0,,,fqid_None,tunic.capitol_0.hall,text_fqid_None,5-12,1780
20110318124381970,221,383919,navigate_click,undefined,5,,431.97083,-462.22888,126.0,12.0,,,fqid_None,tunic.capitol_0.hall,text_fqid_None,5-12,484
20110318124381970,222,384419,navigate_click,undefined,5,,619.2917,-494.54083,146.0,14.0,,,fqid_None,tunic.capitol_0.hall,text_fqid_None,5-12,500
20110318124381970,223,384836,navigate_click,undefined,5,,622.92126,-498.50174,0.0,0.0,,,fqid_None,tunic.capitol_0.hall,text_fqid_None,5-12,417
20110318124381970,224,386221,navigate_click,undefined,5,,663.7197,-531.04297,10.0,20.0,,,fqid_None,tunic.capitol_0.hall,text_fqid_None,5-12,1385
20110318124381970,225,388485,navigate_click,undefined,5,,287.5728,120.75984,266.0,431.0,,,boss,tunic.capitol_0.hall,text_fqid_None,5-12,2264
20110318124381970,226,392620,person_click,basic,5,,176.362,111.17705,141.0,25.0,,"What are you still doing here,  Jolie?",boss,tunic.capitol_0.hall,tunic.capitol_0.hall.boss.talktogramps,5-12,4135
20110318124381970,227,394886,person_click,basic,5,,183.23544,108.17046,6.0,2.0,,Go find your grampa and get to work!,boss,tunic.capitol_0.hall,tunic.capitol_0.hall.boss.talktogramps,5-12,2266
20110318124381970,228,396618,navigate_click,undefined,5,,290.77707,-331.2231,71.0,290.0,,,fqid_None,tunic.capitol_0.hall,text_fqid_None,5-12,1732
20110318124381970,229,397002,navigate_click,undefined,5,,309.35602,-337.9915,0.0,0.0,,,fqid_None,tunic.capitol_0.hall,text_fqid_None,5-12,384
20110318124381970,230,397703,navigate_click,undefined,5,,496.69547,-301.9318,65.0,34.0,,,fqid_None,tunic.capitol_0.hall,text_fqid_None,5-12,701
20110318124381970,231,398536,navigate_click,undefined,5,,633.96136,26.3564,14.0,218.0,,,fqid_None,tunic.capitol_0.hall,text_fqid_None,5-12,833
20110318124381970,232,399735,navigate_click,undefined,5,,820.6636,-5.043038,69.0,39.0,,,toentry,tunic.capitol_0.hall,text_fqid_None,5-12,1199
20110318124381970,233,400891,map_hover,basic,5,,,,,,416.0,,toentry,tunic.capitol_0.hall,text_fqid_None,5-12,1156
20110318124381970,234,401035,map_click,undefined,5,,479.06573,228.60396,,,,,tunic.historicalsociety,tunic.capitol_0.hall,text_fqid_None,5-12,144
20110318124381970,235,402137,navigate_click,undefined,5,,708.4482,-31.58933,21.0,189.0,,,tobasement,tunic.historicalsociety.entry,text_fqid_None,5-12,1102
20110318124381970,236,406911,navigate_click,undefined,5,,181.94354,72.099304,63.0,78.0,,,tocloset_dirty,tunic.historicalsociety.basement,text_fqid_None,5-12,4774
20110318124381970,237,411090,cutscene_click,basic,5,,-438.79916,38.419674,339.0,14.0,,Oh no!,what_happened,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.what_happened,5-12,4179
20110318124381970,238,416003,cutscene_click,basic,5,,-506.85083,-0.0749568,168.0,27.0,,What happened here?!,what_happened,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.what_happened,5-12,4913
20110318124381970,239,417467,cutscene_click,basic,5,,-685.87756,88.923744,179.0,89.0,,I don't know!,what_happened,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.what_happened,5-12,1464
20110318124381970,240,419635,cutscene_click,basic,5,,-687.87946,-153.07635,2.0,242.0,,I got here and the whole place was ransacked!,what_happened,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.what_happened,5-12,2168
20110318124381970,241,421134,navigate_click,undefined,6,,-686.5743,33.593025,72.0,203.0,,,gramps,tunic.historicalsociety.closet_dirty,text_fqid_None,5-12,1499
20110318124381970,242,422768,person_click,basic,6,,-518.35406,49.655716,172.0,13.0,,Can you help me tidy up?,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.helpclean,5-12,1634
20110318124381970,243,424122,navigate_click,undefined,6,,-600.56824,-66.17902,82.0,116.0,,,fqid_None,tunic.historicalsociety.closet_dirty,text_fqid_None,5-12,1354
20110318124381970,244,425085,navigate_click,undefined,6,,-513.3744,-172.16545,79.0,106.0,,,fqid_None,tunic.historicalsociety.closet_dirty,text_fqid_None,5-12,963
20110318124381970,245,427221,navigate_click,undefined,6,,-467.29834,-38.61429,5.0,140.0,,,fqid_None,tunic.historicalsociety.closet_dirty,text_fqid_None,5-12,2136
20110318124381970,246,427853,navigate_click,undefined,6,,-198.69266,-131.7582,233.0,120.0,,,fqid_None,tunic.historicalsociety.closet_dirty,text_fqid_None,5-12,632
20110318124381970,247,428436,navigate_click,undefined,6,,32.276546,-229.58095,169.0,87.0,,,trigger_scarf,tunic.historicalsociety.closet_dirty,text_fqid_None,5-12,583
20110318124381970,248,430587,cutscene_click,basic,6,,114.885826,-75.82161,209.0,177.0,,Teddy's scarf! Somebody must've taken him!,trigger_scarf,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.trigger_scarf,5-12,2151
20110318124381970,249,430903,cutscene_click,basic,6,,118.797966,-76.03906,0.0,0.0,,"Try not to panic, Jo.",trigger_scarf,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.trigger_scarf,5-12,316
20110318124381970,250,431187,cutscene_click,basic,6,,124.81539,-80.1512,4.0,4.0,,Maybe he just got scared and ran off.,trigger_scarf,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.trigger_scarf,5-12,284
20110318124381970,251,434503,cutscene_click,basic,6,,76.78252,-38.316124,51.0,42.0,,But he never goes anywhere without his scarf!,trigger_scarf,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.trigger_scarf,5-12,3316
20110318124381970,252,435853,cutscene_click,basic,6,,106.788864,-74.316475,30.0,36.0,,I think he's in trouble!,trigger_scarf,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.trigger_scarf,5-12,1350
20110318124381970,253,437285,navigate_click,undefined,6,,-223.2106,-218.31651,330.0,144.0,,,fqid_None,tunic.historicalsociety.closet_dirty,text_fqid_None,5-12,1432
20110318124381970,254,437851,navigate_click,undefined,6,,-502.47366,-189.40782,214.0,30.0,,,fqid_None,tunic.historicalsociety.closet_dirty,text_fqid_None,5-12,566
20110318124381970,255,438484,navigate_click,undefined,6,,-638.0693,-190.36702,8.0,4.0,,,fqid_None,tunic.historicalsociety.closet_dirty,text_fqid_None,5-12,633
20110318124381970,256,439084,navigate_click,undefined,6,,-782.67676,-187.4052,2.0,2.0,,,gramps,tunic.historicalsociety.closet_dirty,text_fqid_None,5-12,600
20110318124381970,257,440168,person_click,basic,6,,-682.63446,92.03801,188.0,270.0,,Can you help me tidy up?,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.helpclean,5-12,1084
20110318124381970,258,441901,navigate_click,undefined,6,,-344.94577,-168.24565,351.0,262.0,,,fqid_None,tunic.historicalsociety.closet_dirty,text_fqid_None,5-12,1733
20110318124381970,259,442871,navigate_click,undefined,6,,-146.31543,-211.5922,165.0,40.0,,,fqid_None,tunic.historicalsociety.closet_dirty,text_fqid_None,5-12,970
20110318124381970,260,442884,navigate_click,undefined,6,,58.302578,-183.04729,109.0,35.0,,,fqid_None,tunic.historicalsociety.closet_dirty,text_fqid_None,5-12,13
20110318124381970,261,444035,navigate_click,undefined,6,,384.9634,-190.63109,25.0,8.0,,,fqid_None,tunic.historicalsociety.closet_dirty,text_fqid_None,5-12,1151
20110318124381970,262,444450,navigate_click,undefined,6,,476.87552,-193.32234,1.0,2.0,,,trigger_coffee,tunic.historicalsociety.closet_dirty,text_fqid_None,5-12,415
20110318124381970,263,448052,cutscene_click,basic,6,,532.1292,-17.753643,229.0,170.0,,"Is this your coffee, Gramps?",trigger_coffee,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.trigger_coffee,5-12,3602
20110318124381970,264,450935,cutscene_click,basic,6,,37.604473,34.25419,495.0,52.0,,"Nope, that's from Bean Town. I only drink Holdgers!",trigger_coffee,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.trigger_coffee,5-12,2883
20110318124381970,265,451881,navigate_click,undefined,6,,37.605637,34.254208,0.0,0.0,,,fqid_None,tunic.historicalsociety.closet_dirty,text_fqid_None,5-12,946
20110318124381970,266,453987,navigate_click,undefined,6,,465.10858,-192.20389,713.0,231.0,,,fqid_None,tunic.historicalsociety.closet_dirty,text_fqid_None,5-12,2106
20110318124381970,267,456719,navigate_click,undefined,6,,537.8018,-15.1904,263.0,188.0,,,photo,tunic.historicalsociety.closet_dirty,text_fqid_None,5-12,2732
20110318124381970,268,496106,observation_click,basic,6,,259.89172,-40.53511,206.0,28.0,,I love these photos of me and Teddy.,photo,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.photo,5-12,39387
20110318124381970,269,498683,navigate_click,undefined,6,,522.8917,-18.535109,263.0,22.0,,,photo,tunic.historicalsociety.closet_dirty,text_fqid_None,5-12,2577
20110318124381970,270,500167,observation_click,basic,6,,274.89172,-51.53511,248.0,33.0,,I love these photos of me and Teddy.,photo,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.photo,5-12,1484
20110318124381970,271,503031,navigate_click,undefined,6,,526.8917,-23.535109,252.0,28.0,,,photo,tunic.historicalsociety.closet_dirty,text_fqid_None,5-12,2864
20110318124381970,272,503651,observation_click,basic,6,,496.89172,-44.53511,30.0,21.0,,I love these photos of me and Teddy.,photo,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.photo,5-12,620
20110318124381970,273,506783,navigate_click,undefined,6,,528.8917,-8.535109,32.0,36.0,,,photo,tunic.historicalsociety.closet_dirty,text_fqid_None,5-12,3132
20110318124381970,274,507967,observation_click,basic,6,,300.89172,-26.535109,228.0,18.0,,I love these photos of me and Teddy.,photo,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.photo,5-12,1184
20110318124381970,275,510861,notebook_click,open,6,1.0,-90.10829,-329.5351,391.0,303.0,,,fqid_None,tunic.historicalsociety.closet_dirty,text_fqid_None,5-12,2894
20110318124381970,276,517453,notebook_click,close,6,1.0,676.8917,238.46489,767.0,568.0,,,fqid_None,tunic.historicalsociety.closet_dirty,text_fqid_None,5-12,6592
20110318124381970,277,518552,navigate_click,undefined,6,,671.8917,-141.53511,5.0,380.0,,,fqid_None,tunic.historicalsociety.closet_dirty,text_fqid_None,5-12,1099
