session_id,index,elapsed_time,event_name,name,level,page,room_coor_x,room_coor_y,screen_coor_x,screen_coor_y,hover_duration,text,fqid,room_fqid,text_fqid,level_group,elapsed_time_diff
20090312431273200,0,0,cutscene_click,basic,0,,-413.9914,-159.31468,,,,undefined,intro,tunic.historicalsociety.closet,tunic.historicalsociety.closet.intro,0-4,0
20090312431273200,1,1323,person_click,basic,0,,-413.9914,-159.31468,0.0,0.0,,"Whatcha doing over there, Jo?",gramps,tunic.historicalsociety.closet,tunic.historicalsociety.closet.gramps.intro_0_cs_0,0-4,1323
20090312431273200,2,831,person_click,basic,0,,-413.9914,-159.31468,0.0,0.0,,Just talking to Teddy.,gramps,tunic.historicalsociety.closet,tunic.historicalsociety.closet.gramps.intro_0_cs_0,0-4,0
20090312431273200,3,1147,person_click,basic,0,,-413.9914,-159.31468,0.0,0.0,,I gotta run to my meeting!,gramps,tunic.historicalsociety.closet,tunic.historicalsociety.closet.gramps.intro_0_cs_0,0-4,316
20090312431273200,4,1863,person_click,basic,0,,-412.9914,-159.31468,1.0,0.0,,"Can I come, Gramps?",gramps,tunic.historicalsociety.closet,tunic.historicalsociety.closet.gramps.intro_0_cs_0,0-4,716
20090312431273200,5,3423,person_click,basic,0,,-412.9914,-157.31468,0.0,2.0,,"Sure thing, Jo. Grab your notebook and come upstairs!",gramps,tunic.historicalsociety.closet,tunic.historicalsociety.closet.gramps.intro_0_cs_0,0-4,1560
20090312431273200,6,5197,person_click,basic,0,,478.48508,-199.97168,212.0,7.0,,"See you later, Teddy.",teddy,tunic.historicalsociety.closet,tunic.historicalsociety.closet.teddy.intro_0_cs_0,0-4,1774
20090312431273200,7,6180,person_click,basic,0,,503.35513,-168.61992,16.0,32.0,,I get to go to Gramps's meeting!,teddy,tunic.historicalsociety.closet,tunic.historicalsociety.closet.teddy.intro_0_cs_0,0-4,983
20090312431273200,8,7014,person_click,basic,0,,510.73343,-157.72064,6.0,11.0,,Now where did I put my notebook?,teddy,tunic.historicalsociety.closet,tunic.historicalsociety.closet.teddy.intro_0_cs_0,0-4,834
20090312431273200,9,7946,person_click,basic,0,,512.04803,-153.74364,1.0,4.0,,\u00f0\u0178\u02dc\u00b4,teddy,tunic.historicalsociety.closet,tunic.historicalsociety.closet.teddy.intro_0_cs_0,0-4,932
20090312431273200,10,9133,navigate_click,undefined,0,,501.11005,-160.74817,11.0,7.0,,,teddy,tunic.historicalsociety.closet,text_fqid_None,0-4,1187
20090312431273200,11,10263,person_click,basic,0,,501.085,-164.76236,0.0,0.0,,\u00f0\u0178\u02dc\u00b4,teddy,tunic.historicalsociety.closet,tunic.historicalsociety.closet.teddy.intro_0_cs_5,0-4,1130
20090312431273200,12,12030,navigate_click,undefined,0,,510.08148,-106.3521,9.0,59.0,,,photo,tunic.historicalsociety.closet,text_fqid_None,0-4,1767
20090312431273200,13,13030,observation_click,basic,0,,486.87747,-98.53829,0.0,0.0,,I love these photos of me and Teddy!,photo,tunic.historicalsociety.closet,tunic.historicalsociety.closet.photo,0-4,1000
20090312431273200,14,14814,navigate_click,undefined,0,,273.99142,-196.80237,208.0,100.0,,,fqid_None,tunic.historicalsociety.closet,text_fqid_None,0-4,1784
20090312431273200,15,15498,navigate_click,undefined,0,,185.70847,-205.80653,43.0,6.0,,,fqid_None,tunic.historicalsociety.closet,text_fqid_None,0-4,684
20090312431273200,16,16046,navigate_click,undefined,0,,0.5835648,-225.6913,129.0,18.0,,,fqid_None,tunic.historicalsociety.closet,text_fqid_None,0-4,548
20090312431273200,17,17462,navigate_click,undefined,0,,350.34427,-173.94862,532.0,56.0,,,fqid_None,tunic.historicalsociety.closet,text_fqid_None,0-4,1416
20090312431273200,18,18164,navigate_click,undefined,0,,-37.961716,-255.71112,465.0,88.0,,,fqid_None,tunic.historicalsociety.closet,text_fqid_None,0-4,702
20090312431273200,19,18796,navigate_click,undefined,0,,-133.23676,-251.37604,98.0,11.0,,,fqid_None,tunic.historicalsociety.closet,text_fqid_None,0-4,632
20090312431273200,20,19380,navigate_click,undefined,0,,-253.40184,-253.02303,2.0,1.0,,,fqid_None,tunic.historicalsociety.closet,text_fqid_None,0-4,584
20090312431273200,21,20014,navigate_click,undefined,0,,-385.09622,-253.13466,4.0,1.0,,,fqid_None,tunic.historicalsociety.closet,text_fqid_None,0-4,634
20090312431273200,22,20681,navigate_click,undefined,0,,-564.0557,-216.50742,64.0,37.0,,,fqid_None,tunic.historicalsociety.closet,text_fqid_None,0-4,667
20090312431273200,23,21413,navigate_click,undefined,0,,-720.3253,-207.42992,34.0,5.0,,,fqid_None,tunic.historicalsociety.closet,text_fqid_None,0-4,732
20090312431273200,24,22013,navigate_click,undefined,0,,-818.1289,-194.24464,7.0,11.0,,,fqid_None,tunic.historicalsociety.closet,text_fqid_None,0-4,600
20090312431273200,25,22996,navigate_click,undefined,0,,-924.69257,-254.28055,17.0,63.0,,,notebook,tunic.historicalsociety.closet,text_fqid_None,0-4,983
20090312431273200,26,24348,notification_click,basic,0,,-472.1427,-117.94285,479.0,145.0,,Found it!,fqid_None,tunic.historicalsociety.closet,tunic.historicalsociety.closet.notebook,0-4,1352
20090312431273200,27,25766,object_click,close,0,,-206.47147,199.15527,268.0,318.0,,,notebook,tunic.historicalsociety.closet,text_fqid_None,0-4,1418
20090312431273200,28,28113,navigate_click,undefined,1,,-587.6579,-27.916914,381.0,227.0,,,retirement_letter,tunic.historicalsociety.closet,text_fqid_None,0-4,2347
20090312431273200,29,32229,notification_click,basic,1,,-182.55817,-1.9065009,326.0,2.0,,Gramps is in trouble for losing papers?,fqid_None,tunic.historicalsociety.closet,tunic.historicalsociety.closet.retirement_letter.hub,0-4,4116
20090312431273200,30,33063,notification_click,basic,1,,-182.5007,-55.888298,0.0,54.0,,This can't be right!,fqid_None,tunic.historicalsociety.closet,tunic.historicalsociety.closet.retirement_letter.hub,0-4,834
20090312431273200,31,34245,notification_click,basic,1,,-182.48653,-55.883804,0.0,0.0,,Gramps is a great historian!,fqid_None,tunic.historicalsociety.closet,tunic.historicalsociety.closet.retirement_letter.hub,0-4,1182
20090312431273200,32,36433,object_click,close,1,,-113.48483,241.11673,69.0,297.0,,,retirement_letter,tunic.historicalsociety.closet,text_fqid_None,0-4,2188
20090312431273200,33,36346,navigate_click,undefined,1,,-453.4847,-193.88324,340.0,435.0,,,fqid_None,tunic.historicalsociety.closet,text_fqid_None,0-4,0
20090312431273200,34,36896,navigate_click,undefined,1,,-381.245,-22.454632,29.0,181.0,,,fqid_None,tunic.historicalsociety.closet,text_fqid_None,0-4,550
20090312431273200,35,37445,navigate_click,undefined,1,,-358.83203,54.847824,63.0,67.0,,,tobasement,tunic.historicalsociety.closet,text_fqid_None,0-4,549
20090312431273200,36,39845,navigate_click,undefined,1,,-234.24782,-77.052216,217.0,127.0,,,janitor,tunic.historicalsociety.basement,text_fqid_None,0-4,2400
20090312431273200,37,41297,observation_click,basic,1,,-400.31168,-117.476456,66.0,29.0,,Hmm. Button's still not working.,janitor,tunic.historicalsociety.basement,tunic.historicalsociety.basement.janitor,0-4,1452
20090312431273200,38,41898,navigate_click,undefined,1,,-418.3706,-120.264336,7.0,2.0,,,fqid_None,tunic.historicalsociety.basement,text_fqid_None,0-4,601
20090312431273200,39,43413,navigate_click,undefined,1,,-486.266,-109.112816,21.0,8.0,,,toentry,tunic.historicalsociety.basement,text_fqid_None,0-4,1515
20090312431273200,40,44196,navigate_click,undefined,1,,385.58798,-135.77669,310.0,14.0,,,groupconvo,tunic.historicalsociety.entry,text_fqid_None,0-4,783
20090312431273200,41,45062,cutscene_click,basic,1,,93.81171,-60.34545,123.0,45.0,,Let's get started. The Wisconsin Wonders exhibit opens tomorrow!,groupconvo,tunic.historicalsociety.entry,tunic.historicalsociety.entry.groupconvo,0-4,866
20090312431273200,42,46046,cutscene_click,basic,1,,133.97887,-85.715096,52.0,18.0,,Who wants to investigate the shirt artifact?,groupconvo,tunic.historicalsociety.entry,tunic.historicalsociety.entry.groupconvo,0-4,984
20090312431273200,43,47362,cutscene_click,basic,1,,125.93144,-83.374176,0.0,1.0,,Not Leopold here. He's been losing papers lately.,groupconvo,tunic.historicalsociety.entry,tunic.historicalsociety.entry.groupconvo,0-4,1316
20090312431273200,44,48112,cutscene_click,basic,1,,123.7082,-80.06477,1.0,2.0,,Hey!,groupconvo,tunic.historicalsociety.entry,tunic.historicalsociety.entry.groupconvo,0-4,750
